RMSD,Trial 01,Trial 02,Trial 03,Trial 04,Trial 05,Trial 06,Trial 07,Trial 08,Trial 09,Trial 10
0.75,-2.0280188821035474,-0.19896540914738106,-1.2651952666622237,-0.980086045344349,-1.9267962036482476,-2.8346066851669436,-0.11683909364660498,-0.1678883135518682,-1.6597475659234124,-0.48461672933779987
0.8,-2.0991804055481684,-0.4514210679270037,-1.243886871952825,-0.9468395140005844,-1.7766785356526411,-2.579323780403059,-0.18379605625764892,-0.20860259656948574,-1.6360345868152149,-0.45757486762631777
0.85,-2.0582707310329926,-0.7112189288621921,-1.180282156783366,-0.761312414885052,-2.0371268750172145,-2.5117773773852274,-0.2797471022478977,-0.20478851169035187,-1.4986022222337116,-0.6755392130981976
0.9,-1.9907299689755233,-0.7700883666426788,-0.9225574274600435,-0.721428869798814,-2.331872187632672,-1.987685768472647,-0.14630544479889362,-0.08477611292652304,-1.6093642122805423,-0.9459842080807445
0.95,-1.9306989792409495,-1.0553155688789948,-0.8042463766542152,-0.9324987383106755,-2.0885527759491427,-2.1147804242032544,-0.3432435553553513,-0.12002215332973777,-1.6644781244963196,-0.9181988675498955
1.0,-1.9753474027612024,-0.9167405286934646,-0.6713598551916797,-0.8548514006284282,-2.3370484962282054,-2.058944689381137,-0.28590807545360986,-0.14327698772870726,-1.7429420496704005,-1.0289642724082573
1.05,-2.08915991749622,-0.9658262538833369,-0.5566575427737519,-1.2179674944780516,-2.173629717538644,-1.701376160563395,-0.1637998562891621,-0.08218825309483754,-1.4739687489902986,-1.0457486653718768
1.1,-1.9693941668205504,-1.0597134869491225,-0.5581183216009402,-1.4780150363632036,-2.3047611180728684,-1.7620480043583406,-0.2913311047571228,-0.06761843680320628,-1.489795662184866,-1.2878460062302455
1.15,-1.7706093521417663,-1.0932925262115611,-0.48747136289036397,-1.6651118273054408,-2.2813396505353425,-1.4037022529876155,-0.14077644577232465,-0.15467161931196152,-1.5963984381539174,-1.315055206032611
1.2,-1.840762674427045,-1.1402954667973537,-0.2371807360239051,-2.085116913457108,-2.1387472668732816,-1.59548803127064,-0.18934083007656152,-0.09210457106474644,-1.7142632540604992,-1.3458475946122241
1.25,-1.8655584710361581,-0.9733415222054951,-0.5459808074013316,-2.3966912538139593,-2.132803156074284,-1.6191404802828286,-0.10231938541542832,-0.26277145350923603,-1.4415159620305333,-1.193681797191915
1.3,-1.5400883441587208,-0.9371699315605609,-0.3681205899038091,-2.4033183733561168,-1.974521382837397,-1.5520805120699008,-0.26664039400645245,-0.09246518160305243,-1.4437540345542164,-1.3390663093769353
1.35,-1.688856928208503,-0.8345799337938167,-0.19800103907918315,-2.466106896877378,-2.0807006492069733,-1.5104111140402443,-0.27115719008634054,-0.10667149916943498,-1.4904025305027422,-1.1045720185649013
1.4,-1.406546415900227,-0.9209399641608135,-0.26324620411244304,-2.4106590176060787,-2.080648553350474,-1.5475432271806686,-0.29749691206960155,-0.07865374367615657,-1.3833641876088625,-1.111784126676455
1.45,-1.5355692043615985,-1.0817648596736311,-0.388809410927757,-2.57968713197796,-1.973443525717992,-1.5076469573852063,-0.3156250619894823,-0.13721909517167705,-1.3997497372874332,-1.1158752480699339
1.5,-1.7724958631282814,-1.2410337357835288,-0.21315187284474443,-2.510202861905705,-1.9427396822258196,-1.5143534221822648,-0.34634500339744917,-0.2642579673718103,-1.387008664353273,-0.787859111009721
1.55,-1.8956674198528463,-1.633068107082088,-0.15943936472398518,-2.3626037111295424,-1.998601825296841,-1.3429770768188996,-0.20667059552478534,-0.2791606139684756,-1.0656072687371043,-0.5733960372947932
1.6,-1.6889923944874092,-1.9144642995658485,-0.2095898482470642,-2.558806180618385,-1.8385391699951763,-1.4619158465353637,-0.28374082021795555,-0.1073174608304067,-1.0801058813811633,-0.43612308538619254
1.65,-1.5068667269244829,-2.281291149097708,-0.31757406202675215,-2.5388606835935037,-1.7149979955769707,-1.376954989382817,-0.20411767943003137,-0.166490800990355,-1.1760678176755133,-0.37194871027312293
1.7,-1.7786751435988073,-2.444829625883538,-0.20191873984587505,-2.5373396923759333,-1.6188937064110414,-1.2410693682711786,-0.2075610391396861,-0.21424650938319828,-1.2362623038536442,-0.3818057274833012
